X,Y,Z
4.048036740953722, 1.3797428182927183,-54.499
3.740456059980037, 1.2130144027368144,-54.499
3.529367456580427, 1.1298465789381187,-54.499
3.347713992392474, 1.0861962900985567,-54.499
2.8937666921157126, 1.081328659164988,-54.499
2.733054826364514, 1.1116391781332777,-54.499
2.5768936848634105, 1.1180065862222663,-54.499
2.4648571470302088, 1.1533315709112701,-54.499
2.2678960653555755, 1.2603437467304324,-54.499
2.022983235323421, 1.344507339254824,-54.499
1.9215523065425268, 1.4098756013194218,-54.499
1.8147737343231984, 1.4367225548518308,-54.499
1.7105734024617734, 1.490965814275447,-54.499
1.5225471909186792, 1.6397197240115502,-54.499
1.4490040085856042, 1.7468438899832206,-54.499
1.3314916356747433, 1.8700475810624824,-54.499
1.1541830554105663, 2.1969451329150207,-54.499
0.9992036605271117, 2.404373514049816,-54.499
0.940530984, 2.5370057699027693,-54.499
0.8775050269086591, 2.727882389030876,-54.499
0.8323302328259695, 3.0086564956972395,-54.499
0.7854318279529395, 3.125787992095057,-54.499
0.7726474010004235, 3.2591750676315008,-54.499
0.7476736160212198, 3.3453289682589733,-54.499
0.7129645691748777, 3.6966618664198223,-54.499
0.6454057079445141, 3.8610382173705062,-54.499
0.5577107077445319, 3.9471825223748285,-54.499
0.3278968862890117, 4.064514549862135,-54.499
0.26920772258220793, 4.116557244771716,-54.499
0.16767641507660036, 4.2573608540843155,-54.499
0.093131346,4.43732857,-54.499
0.093131346, 4.6532947622179535,-54.499
0.14658340330364739, 4.800153082267834,-54.499
0.27777961529824885, 4.953033965627331,-54.499
0.38962904061969994, 5.034193354773986,-54.499
0.601735511, 5.238237276167827,-54.499
0.7841858970776158, 5.427177152188516,-54.499
0.9346965887296903, 5.540599820453347,-54.499
1.0440248795986415, 5.599245140805019,-54.499
1.121523327562067, 5.676095194888562,-54.499
1.295707224375707, 5.938698479486606,-54.499
1.3604551148159267, 6.000663601743257,-54.499
1.4210158834130657, 6.116443362875045,-54.499
1.6855562265208779, 6.477359907270876,-54.499
1.8475441103317083, 6.769686532510854,-54.499
1.9104855977847381, 6.854075290443125,-54.499
2.118381841055404, 7.055325064916561,-54.499
2.367084553,7.241560527,-54.499
2.4946985629429874, 7.310622027630623,-54.499
2.752793404581569, 7.379674149536241,-54.499
3.001749787978604, 7.375788428232396,-54.499
3.0845637171902487, 7.352200760989642,-54.499
3.210639699368014, 7.345947012319623,-54.499
3.3337441373928667, 7.305275759414097,-54.499
3.5847258101411357, 7.179784923039964,-54.499
3.8899159850254224, 7.196739932755759,-54.499
4.079783141862816, 7.281171153448406,-54.499
4.201749838163352, 7.387181664443964,-54.499
4.344837251953956, 7.553689175544783,-54.499
4.572529776645433, 7.723055582192915,-54.499
4.696570977254907, 7.778332879204565,-54.499
4.845432170959154, 7.874427487306161,-54.499
4.943610275228063, 7.964666458012226,-54.499
5.021061152823156, 8.004841203775607,-54.499
5.145604212875875,8.098213185,-54.499
5.331831766666622, 8.169666665161415,-54.499
5.460128460614193, 8.188343169021774,-54.499
5.758542619741922, 8.188343169021774,-54.499
5.924117270917062, 8.155765095970336,-54.499
6.284305538383638, 8.151665241964496,-54.499
6.509280002493935, 8.101522016549888,-54.499
6.64005377, 8.038530352986454,-54.499
6.759773769226469, 7.938073345642399,-54.499
6.837915449176588, 7.802727985780007,-54.499
6.8941637642334435,7.507972028,-54.499
6.998505096528652, 7.341245027386938,-54.499
7.083636127007406, 7.179815056239774,-54.499
7.171610596619023, 7.071368672083782,-54.499
7.360037760419337, 6.734864750294168,-54.499
7.395870372356046, 6.617026006469371,-54.499
7.444215739941127, 6.537042739096422,-54.499
7.512347265411219, 6.363142017201641,-54.499
7.598304741,6.173725252,-54.499
7.637979793714365, 5.999307254051223,-54.499
7.640930583555028, 5.440554143738253,-54.499
7.625597205385111, 5.324085573442125,-54.499
7.574782044384197, 5.147616854936996,-54.499
7.4645851833448225, 4.719658176899014,-54.499
7.402212253, 4.605769280560782,-54.499
7.332150106066878, 4.418348439759315,-54.499
7.298018104459433, 4.294491131347914,-54.499
7.166171024, 3.973622779079689,-54.499
7.104370401437772, 3.8604159322885683,-54.499
7.076646776478771, 3.7647328676902783,-54.499
6.991751533134258, 3.6226339444334923,-54.499
6.924130865177018, 3.484752020797417,-54.499
6.8648423075342615, 3.406122945428009,-54.499
6.751082169296957, 3.197065554958401,-54.499
6.622456117481605, 3.013828842748643,-54.499
6.425575198799694, 2.6757658107073388,-54.499
6.312152530534875, 2.525255119055284,-54.499
6.197004123664732, 2.4101067121851414,-54.499
5.864176956, 2.2159082003218193,-54.499
5.660678597507438, 2.114245110410137,-54.499
5.5060799651375545, 1.9771768730196349,-54.499
5.4071086817144725, 1.9284150400630682,-54.499
5.270616618280576, 1.8192213893159512,-54.499
5.129318415138561, 1.729646850401072,-54.499
4.909251646882094, 1.5295556343280379,-54.499
4.633499845353017, 1.3984193221530739,-54.499
4.5566521912012705, 1.3826936081333794,-54.499
4.048036740953722, 1.3797428182927183,-54.499
5.568111556477085,7.017691437,-56.299
5.721796618972862, 6.971594016633585,-56.299
5.859225687367877, 6.897178025463776,-56.299
5.927533591712003, 6.833043168132027,-56.299
6.017174044344549, 6.705023334381396,-56.299
6.057623154319342, 6.554065200834527,-56.299
6.059335540178057, 6.365638037034216,-56.299
6.029113816816211, 6.205116594075548,-56.299
6.0141607460953646, 6.040279555348671,-56.299
5.972514388, 5.913314813409935,-56.299
5.918271128282558, 5.809114481548516,-56.299
5.7153242122794135,5.539238126,-56.299
5.535921381050328, 5.3790982870757595,-56.299
5.327627463451526, 5.268485361763153,-56.299
5.212237399,5.155516976,-56.299
5.021487863013329, 5.033602915288019,-56.299
4.939093062794867, 4.961318464296937,-56.299
4.798065468603402, 4.895579296106375,-56.299
4.695381369188758, 4.823825728182346,-56.299
4.532147473963284, 4.767156194605992,-56.299
4.415678903667137, 4.751822816436069,-56.299
3.902287138012267, 4.751822816436069,-56.299
3.7591677535861305, 4.721981400523295,-56.299
3.3826119145082827, 4.728817911667802,-56.299
3.2478775682259093, 4.776616467005239,-56.299
3.0979546185724405, 4.808802552995185,-56.299
2.9074980194178965, 4.9016356324713914,-56.299
2.784458551971172, 5.002990428553219,-56.299
2.6077605712997145, 5.192608701567081,-56.299
2.5401274509985385, 5.362412463788134,-56.299
2.5332909398540324, 5.5300783914765725,-56.299
2.5401274509985385, 5.727585735077782,-56.299
2.5902706764131462, 5.892877367362534,-56.299
2.6445139358367586, 5.9970776992239525,-56.299
2.8134021791461805, 6.203053965920614,-56.299
2.9024777323762585, 6.259619680696734,-56.299
2.993754286711026, 6.346318050098216,-56.299
3.2473626191032006, 6.463643685166337,-56.299
3.560741189053706, 6.644732209225943,-56.299
3.7183838870678576, 6.713601972893013,-56.299
4.231928423257814, 6.9675482118645125,-56.299
4.307695807804246, 6.987850021366347,-56.299
4.442564605105591, 6.994686532510854,-56.299
4.528718505733063, 7.019660317490057,-56.299
4.714093062794867, 7.024527948423627,-56.299
5.568111556477085,7.017691437,-56.299
4.266471824103273,9.710255381,-50.599
4.039123065, 9.673577453515922,-50.599
3.8510483230442034,9.620731133,-50.599
3.7705503213743308, 9.613894621690374,-50.599
3.6236920013244496, 9.560442564537878,-50.599
3.5006525338777355, 9.459087768456058,-50.599
3.399297737795907, 9.336048301009335,-50.599
3.3458456806434107, 9.189189980959453,-50.599
3.343103721499373, 8.786820486351711,-50.599
3.2618050016813176, 8.644715368711635,-50.599
3.2262130916793184, 8.521303785064708,-50.599
3.140103327572872,8.156487272,-50.599
3.082756506204685, 8.047887050456188,-50.599
3.0508752263500636, 7.948702594031173,-50.599
2.9749435333735477, 7.790540787617472,-50.599
2.8668821915682474, 7.734069280896701,-50.599
2.744067649880061, 7.615643043482119,-50.599
2.648803536784409, 7.560367535110267,-50.599
2.5788881086249464, 7.490452106950803,-50.599
2.444372429, 7.306832018940769,-50.599
2.411222180936509,7.235741083,-50.599
2.387607756935231, 7.122110341903365,-50.599
2.167051281232392, 6.862478760694371,-50.599
2.0048990744822333, 6.630832751051285,-50.599
1.8925355426311654, 6.535526797742067,-50.599
1.726617009628999, 6.305463242536882,-50.599
1.5743495388208961, 6.073422423751205,-50.599
1.5099318378214919, 6.057282559294161,-50.599
1.3819120040708577,5.967642107,-50.599
1.2658658084629344, 5.849174231748286,-50.599
1.187724128512816, 5.7138288718858945,-50.599
1.1375809030982083, 5.518695823688372,-50.599
1.134441279049518, 5.427991838474862,-50.599
1.056553522385304, 5.198925723081118,-50.599
1.0424656024280519, 5.0377493187544164,-50.599
1.0015662401024328,4.869063582,-50.599
0.9597749640205929, 4.785799564606067,-50.599
0.922473353, 4.612068247943633,-50.599
0.8510067366863283, 4.405035617087677,-50.599
0.7743597868591375, 4.077227680074361,-50.599
0.7726474010004235, 3.9780794317003783,-50.599
0.7401028898212189, 3.9233439171195146,-50.599
0.6740077266596618, 3.692940606081065,-50.599
0.6122754093841449, 3.5694759715300317,-50.599
0.5908958102573544, 3.416039846602372,-50.599
0.5356284595569543, 3.211826618603942,-50.599
0.5339160736982402, 2.9455240177770206,-50.599
0.48106975301720084, 2.7732855597132517,-50.599
0.47840752801339104, 2.6847530408056177,-50.599
0.45122833710442795, 2.594237064236615,-50.599
0.44439182595992155, 1.7402185705543975,-50.599
0.4715301466062627, 1.586309506057847,-50.599
0.5257734060298731,1.482109174,-50.599
0.7158352931550658, 1.2892628699742401,-50.599
0.8896898410272346, 1.1979912275496467,-50.599
1.043598905523785, 1.1708529069033058,-50.599
1.4613787283026092, 1.1708529069033058,-50.599
1.6949096223439097, 1.2006943228160796,-50.599
1.8586958034923349, 1.2024067086747943,-50.599
2.1540819842082293, 1.2305357387288534,-50.599
2.3681197531668556, 1.234193491902019,-50.599
2.6053841610481006, 1.1571865655217635,-50.599
2.793749535336755, 1.057054224007006,-50.599
2.948747539008572,0.9592599,-50.599
3.1576374503979863,0.869735653,-50.599
3.3115465148945367, 0.8425973318628038,-50.599
3.619339342345932, 0.8443097177215177,-50.599
3.853393986257135, 0.8995770684219169,-50.599
4.004207894812323, 0.9735398981011781,-50.599
4.232122858836538, 1.0216458273394404,-50.599
4.412781810312187, 1.0369792055093614,-50.599
4.826554141589675,1.134262591,-50.599
5.172844023793119, 1.2428558186495784,-50.599
5.446397133312009, 1.3803485547641725,-50.599
5.510651557670952, 1.4253399870636296,-50.599
5.612357949953163, 1.5605036996280697,-50.599
5.845169774,1.603966108,-50.599
6.132749699, 1.7384455457174504,-50.599
6.206452071069877, 1.8042342842778119,-50.599
6.494114670704269, 1.9684284688798162,-50.599
6.717777794176835, 2.0771366701844856,-50.599
6.991254787034607, 2.200247847557727,-50.599
7.0840086579377095, 2.2877747015808865,-50.599
7.211612264699015, 2.3802652962723676,-50.599
7.339210250505143, 2.5063776421528146,-50.599
7.475967751133022, 2.6147793667936035,-50.599
7.678914667, 2.8846557220967655,-50.599
7.769151683496277, 3.0571703787207247,-50.599
7.819373342560208, 3.126655029844142,-50.599
7.912206422036416, 3.3171116289986817,-50.599
8.001730669774734, 3.526001540388094,-50.599
8.103059859989477, 3.8618561937162506,-50.599
8.207917485897717, 4.366263170878424,-50.599
8.207917485897717, 4.579438382565434,-50.599
8.230922390665983, 4.705901313707126,-50.599
8.237758901810489, 5.470395559651024,-50.599
8.233236173958014, 5.653400833608906,-50.599
8.207917485897717, 5.804951024162688,-50.599
8.207917485897717, 6.126906709732032,-50.599
8.175565508183102, 6.366783600242624,-50.599
8.178076069984943, 6.634210780249174,-50.599
8.129558150211809, 6.971397385586153,-50.599
8.058710406333848, 7.291987223568521,-50.599
8.055759616493187, 7.401853801951549,-50.599
7.971889253861962, 7.683362322128915,-50.599
7.8321541468071745,7.999272119,-50.599
7.589390419397843, 8.354549556333028,-50.599
7.540591941229143, 8.403348034501727,-50.599
7.428176280066681, 8.584877413383957,-50.599
7.147712176092517, 8.952681486676681,-50.599
7.001824564571836, 9.100990777502773,-50.599
6.944968598444606, 9.140016981042983,-50.599
6.853515273745737, 9.246878389023463,-50.599
6.610212353910157, 9.411235484974013,-50.599
6.479438586581162, 9.474227148537446,-50.599
6.125570640991685,9.602054629,-50.599
5.956049963343133, 9.643736037603148,-50.599
5.865290465758848, 9.647436719818426,-50.599
5.777001467866495, 9.673577453515922,-50.599
5.656570511711123,9.677198883,-50.599
5.568111556477085, 9.703418869428694,-50.599
5.370604212875874,9.710255381,-50.599
4.266471824103273,9.710255381,-50.599
0.6545706546394481, 2.6800348558903226,-50.299
0.6194238433091346, 2.513548836386165,-50.299
0.6066897609362942, 2.3135488363861647,-50.299
0.6050768577104879, 2.1135488363861645,-50.299
0.6166148545450898, 1.9135488363861648,-50.299
0.632793514, 1.8135488363861647,-50.299
0.7135703056463344, 1.6047428182927175,-50.299
0.8140273129903888, 1.4850228188891779,-50.299
0.949372673, 1.4068811389390594,-50.299
1.0251400573992124, 1.3865793294372246,-50.299
1.184424574, 1.377357329807066,-50.299
1.3460994337906091, 1.4525074719514361,-50.299
1.493968338053131, 1.474024588647843,-50.299
1.6241713167212353, 1.5413106349317571,-50.299
1.7550909024976529, 1.6259347634781411,-50.299
2.039748198433495, 1.7059194048055217,-50.299
2.177572710209159, 1.7127559159500279,-50.299
2.3314817747057095, 1.685617595303687,-50.299
2.4025727102091587, 1.6524673476530256,-50.299
2.5222927096126986, 1.552010340308971,-50.299
2.575220672574025, 1.4707359710208132,-50.299
2.6483564281405956, 1.430359180351682,-50.299
2.8483564281405953, 1.2904427750225282,-50.299
3.0483564281405955, 1.167744639882668,-50.299
3.2483564281405957, 1.074125758822062,-50.299
3.3483564281405953, 1.0555733756499683,-50.299
3.5483564281405955, 1.0440720916187227,-50.299
3.8483564281405953, 1.0776731296065036,-50.299
