X,Y,Z
-4.584936,5.244651,-56.809
-4.684936,5.322471,-56.809
-4.884936,5.514414,-56.809
-5.112835,5.76168,-56.809
-5.321402,6.06168,-56.809
-5.432611,6.26168,-56.809
-5.521986, 6.461679999999999,-56.809
-5.554728,6.56168,-56.809
-5.741235, 6.961679999999999,-56.809
-5.84621,7.16168,-56.809
-5.890113, 7.273224999999999,-56.809
-5.984334, 7.461679999999999,-56.809
-6.038649, 7.605764000000001,-56.809
-6.083849,7.66168,-56.809
-6.157119,7.800348,-56.809
-6.295257,8.00891,-56.809
-6.363187,8.186768,-56.809
-6.394756,8.317383,-56.809
-6.424664,8.580099,-56.809
-6.419796,9.084473,-56.809
-6.386259,9.227219,-56.809
-6.32021,9.36886,-56.809
-6.210063,9.524644,-56.809
-6.16562,9.612486,-56.809
-5.917841,9.870763,-56.809
-5.669012,10.03111,-56.809
-5.536606,10.07996,-56.809
-5.436419,10.13348,-56.809
-5.106861,10.223,-56.809
-4.678752,10.22903,-56.809
-4.526745,10.19271,-56.809
-4.206997,9.984306,-56.809
-3.984936,9.888602,-56.809
-3.784936,9.777094,-56.809
-3.384936,9.473749,-56.809
-3.284936,9.35793,-56.809
-3.184936,9.217815,-56.809
-3.084936,9.137347,-56.809
-2.884936,9.035072,-56.809
-2.684936, 8.954744999999999,-56.809
-2.484936,8.887981,-56.809
-2.284936,8.791238,-56.809
-2.13821,8.66168,-56.809
-1.833025,8.36168,-56.809
-1.677327,8.16168,-56.809
-1.540966, 7.961679999999999,-56.809
-5.95785,6.825895,-56.509
-6.485857,7.363894,-56.509
-6.675591, 7.4857249999999995,-56.509
-6.922102,7.727566,-56.509
-7.042078,7.898911,-56.509
-7.130479,8.088486,-56.509
-7.155644,8.186693,-56.509
-7.261705,8.338163,-56.509
-7.350106,8.527739,-56.509
-7.404244,8.729785,-56.509
-7.422475, 8.974768000000001,-56.509
-7.422475, 9.194393999999999,-56.509
-7.404244,9.402772,-56.509
-7.313501,9.714632,-56.509
-7.225101,9.904208,-56.509
-7.105123,10.07555,-56.509
-7.001433,10.18188,-56.509
-6.922102,10.29518,-56.509
-6.83763,10.38547,-56.509
-6.681126,10.52426,-56.509
-6.566244,10.59967,-56.509
-6.429691, 10.670359999999999,-56.509
-6.23516,10.74724,-56.509
-5.954995,10.81542,-56.509
-5.851204, 10.829080000000001,-56.509
-5.197551,10.83365,-56.509
-5.060354,10.82578,-56.509
-4.855427,10.78384,-56.509
-4.489148,10.65638,-56.509
-4.289634, 10.543420000000001,-56.509
-4.006471,10.32201,-56.509
-3.765837,10.03895,-56.509
-3.69067,9.939263,-56.509
-3.557473, 9.689991000000001,-56.509
-3.389629,9.464954,-56.509
-3.301228,9.275378,-56.509
-3.261082,9.132585,-56.509
-3.159442,9.025235,-56.509
-3.115387, 8.954823000000001,-56.509
-2.700677, 8.821245000000001,-56.509
-2.407841,8.748036,-56.509
-2.218266,8.659635,-56.509
-1.827294,8.393241,-56.509
-1.679386, 8.245332000000001,-56.509
-1.60083,8.132631,-56.509
-1.488405,8.005847,-56.509
-1.412991,7.890965,-56.509
-1.353742,7.770686,-56.509
-1.420194,7.628181,-56.509
-1.474332,7.426134,-56.509
-1.492562, 7.217757000000001,-56.509
-1.492562,5.753581,-56.509
-1.474332, 5.4719940000000005,-56.509
-1.440517,5.340585,-56.509
-1.416745, 4.9781059999999995,-56.509
-1.419354,4.618845,-56.509
-1.394132,4.384378,-56.509
-1.49433,4.325213,-56.509
-1.681782,4.260861,-56.509
-1.877269,4.22824,-56.509
-2.342409,4.224141,-56.509
-2.446996,4.228708,-56.509
-2.652991,4.26503,-56.509
-2.866869,4.345778,-56.509
-3.118877, 4.4063229999999995,-56.509
-3.380919,4.530975,-56.509
-3.504918,4.551068,-56.509
-3.631338,4.589345,-56.509
-3.88718,4.710759,-56.509
-4.104572,4.795832,-56.509
-4.290217, 4.845575999999999,-56.509
-4.479793, 4.9339770000000005,-56.509
-4.677898,5.063433,-56.509
-4.870765,5.200372,-56.509
-5.018673,5.34828,-56.509
-5.118461,5.480227,-56.509
-5.368837,5.739718,-56.509
-5.436684,5.839036,-56.509
-5.538332,5.94261,-56.509
-5.656696,6.115074,-56.509
-5.739512,6.294871,-56.509
-5.801389, 6.547445999999999,-56.509
-1.801288,6.862225,-56.209
-1.809156,7.464767,-56.209
-1.850219, 7.665430000000001,-56.209
-1.856123,7.792178,-56.209
-1.936077,8.146296,-56.209
-2.009019,8.365123,-56.209
-2.061803, 8.699679999999999,-56.209
-2.133345,8.896239,-56.209
-2.254892,9.135515,-56.209
-2.37487,9.30686,-56.209
-2.522778,9.454768,-56.209
-2.715644,9.591706,-56.209
-2.896794,9.696293,-56.209
-3.093353,9.767834,-56.209
-3.230697,9.796403,-56.209
-3.409533,9.858342,-56.209
-3.573529,9.930166,-56.209
-3.768536,9.987121,-56.209
-4.034368,10.13204,-56.209
-4.147863,10.33113,-56.209
-4.330885,10.58736,-56.209
-4.458836,10.73841,-56.209
-4.719041, 10.992149999999999,-56.209
-4.890387,11.11213,-56.209
-4.983245,11.16047,-56.209
-5.179804, 11.232009999999999,-56.209
-5.3858,11.26833,-56.209
-5.490387,11.2729,-56.209
-5.870687,11.25657,-56.209
-6.015818, 11.232380000000001,-56.209
-6.140046,11.22843,-56.209
-6.344973, 11.186490000000001,-56.209
-6.539504,11.10961,-56.209
-6.737245,11.0011,-56.209
-6.901094, 10.871080000000001,-56.209
-7.039874,10.71457,-56.209
-7.14937,10.53635,-56.209
-7.240292,10.33691,-56.209
-7.294431,10.13486,-56.209
-7.312662,9.926482,-56.209
-7.308095,9.675478,-56.209
-7.271772, 9.469482000000001,-56.209
-7.194121,9.202705,-56.209
-7.153044,8.962083,-56.209
-7.082558,8.783739,-56.209
-7.015542,8.444559,-56.209
-6.944, 8.248000000000001,-56.209
-6.855983, 7.9758189999999995,-56.209
-6.80104,7.759047,-56.209
-6.741735,7.631496,-56.209
-6.703688,7.458275,-56.209
-6.644945,7.257519,-56.209
-6.387737,6.737299,-56.209
-6.321725,6.564198,-56.209
-6.268311,6.461873,-56.209
-6.324661, 6.266716000000001,-56.209
-6.161104, 6.0850230000000005,-56.209
-6.023649,5.895267,-56.209
-5.842568,5.778448,-56.209
-5.73999,5.686999,-56.209
-5.413034, 5.353585000000001,-56.209
-5.312428,5.209905,-56.209
-5.214416,5.124187,-56.209
-5.075636,4.967683,-56.209
-5.000966,4.855492,-56.209
-4.720302,4.768145,-56.209
-4.543992, 4.681490999999999,-56.209
-4.362842,4.576904,-56.209
-4.171202,4.418878,-56.209
-4.028752,4.34229,-56.209
-3.872352,4.220559,-56.209
-3.722443, 4.0507480000000005,-56.209
-3.586958,4.041119,-56.209
-2.818266,4.041119,-56.209
-2.536679,4.05935,-56.209
-2.288057,4.118613,-56.209
-2.078402, 4.186697000000001,-56.209
-1.888826,4.275098,-56.209
-1.717481,4.395075,-56.209
-1.569573,4.542983,-56.209
-1.449596,4.714328,-56.209
-1.361195,4.903904,-56.209
-1.307057,5.10595,-56.209
-1.288826,5.350932,-56.209
-1.307057, 5.742331999999999,-56.209
-1.361195,5.944379,-56.209
-1.410669, 6.0504750000000005,-56.209
-1.415006,6.170721,-56.209
-1.463659,6.362847,-56.209
-1.543271,6.544344,-56.209
-1.651671,6.710262,-56.209
-3.884936, 4.046117000000001,-55.909
-3.91048,4.06168,-55.909
-3.984936,4.102212,-55.909
-4.084936,4.131177,-55.909
-4.138825,4.16168,-55.909
-4.184936,4.188454,-55.909
-4.284936,4.222981,-55.909
-4.353008,4.26168,-55.909
-4.384936, 4.2817549999999995,-55.909
-4.484936,4.327406,-55.909
-4.543155,4.36168,-55.909
-4.584936,4.38731,-55.909
-4.684936,4.438763,-55.909
-4.722098, 4.461679999999999,-55.909
-4.784936,4.49888,-55.909
-4.884936,4.540846,-55.909
-4.92065,4.56168,-55.909
-4.984936,4.598077,-55.909
-5.084936,4.650262,-55.909
-5.099152,4.66168,-55.909
-5.184936,4.730577,-55.909
-5.217313,4.76168,-55.909
-5.284936,4.832193,-55.909
-5.313686,4.86168,-55.909
-5.384936,4.937344,-55.909
-5.409936, 4.961679999999999,-55.909
-5.484936,5.034048,-55.909
-5.516124,5.06168,-55.909
-5.584936, 5.126030999999999,-55.909
-5.625462,5.16168,-55.909
-5.684936, 5.219333000000001,-55.909
-5.72862,5.26168,-55.909
-5.784936,5.319832,-55.909
-5.823436,5.36168,-55.909
-5.884936,5.429262,-55.909
-5.912, 5.461679999999999,-55.909
-5.984936, 5.546253999999999,-55.909
-5.997768,5.56168,-55.909
-6.077927,5.66168,-55.909
-6.084936,5.668689,-55.909
-6.152166,5.76168,-55.909
-6.184936,5.802097,-55.909
-6.228008,5.86168,-55.909
-6.264482, 5.961679999999999,-55.909
-6.284936, 5.990057999999999,-55.909
-6.328859,6.06168,-55.909
-6.380801,6.16168,-55.909
-6.384936,6.167292,-55.909
-6.431654,6.26168,-55.909
-6.443044,6.36168,-55.909
-6.465509, 6.461679999999999,-55.909
-6.484936,6.492488,-55.909
-6.526201,6.56168,-55.909
-6.558503,6.66168,-55.909
-6.584936,6.703599,-55.909
-6.621329,6.76168,-55.909
-6.658334,6.86168,-55.909
-6.684936,6.903599,-55.909
-6.720873, 6.961679999999999,-55.909
-6.752528,7.06168,-55.909
-6.784936,7.118131,-55.909
-6.809782,7.16168,-55.909
-6.835809,7.26168,-55.909
-6.854764,7.36168,-55.909
-6.884936, 7.453785000000001,-55.909
-6.888345, 7.461679999999999,-55.909
-6.920448,7.56168,-55.909
-6.942785,7.66168,-55.909
-6.984936, 7.7558359999999995,-55.909
-6.988345,7.76168,-55.909
-7.026995,7.86168,-55.909
-7.04849, 7.961679999999999,-55.909
-7.084936, 8.053346000000001,-55.909
-7.089072, 8.061679999999999,-55.909
-7.124394,8.16168,-55.909
-7.14827,8.26168,-55.909
-7.184936,8.340251,-55.909
-7.196394,8.36168,-55.909
-7.231792,8.46168,-55.909
-7.259607, 8.561679999999999,-55.909
-7.284936,8.615152,-55.909
-7.307881,8.66168,-55.909
-7.337401,8.76168,-55.909
-7.367803,8.86168,-55.909
-7.384936,8.900568,-55.909
-7.412241,8.96168,-55.909
